solution,scenario,product,mode,from,to,X
POS19,s2,pet,trk,Mot,Npj,1800
POS19,s2,pet,pip,Mot,Amj,36000
POS20,s2,die,pip,Mot,Amj,90000
POS20,s2,pet,trk,Mot,Npj,1800
POS20,s2,pet,pip,Mot,Amj,36000
POS1,s3,die,trk,Mot,Srl,9000
POS1,s3,die,trk,Mot,Amj,1800
POS1,s3,die,pip,Mot,Amj,90000
POS1,s3,pet,trk,Mot,Srl,3150
POS1,s3,pet,trk,Mot,Amj,1170
POS1,s3,pet,pip,Mot,Amj,36000
POS2,s3,die,trk,Mot,Srl,9000
POS2,s3,die,trk,Mot,Amj,1800
POS2,s3,die,pip,Mot,Amj,90000
POS2,s3,pet,trk,Mot,Srl,3150
POS2,s3,pet,trk,Mot,Amj,1170
POS2,s3,pet,pip,Mot,Amj,36000
POS3,s3,die,trk,Mot,Srl,9000
POS3,s3,die,trk,Mot,Amj,1800
POS3,s3,die,pip,Mot,Amj,90000
POS3,s3,pet,trk,Mot,Srl,3150
POS3,s3,pet,trk,Mot,Amj,1170
POS3,s3,pet,pip,Mot,Amj,36000
POS4,s3,die,trk,Mot,Srl,9000
POS4,s3,die,trk,Mot,Amj,1800
POS4,s3,die,pip,Mot,Amj,90000
POS4,s3,pet,trk,Mot,Srl,3150
POS4,s3,pet,trk,Mot,Amj,1170
POS4,s3,pet,pip,Mot,Amj,36000
POS5,s3,die,trk,Mot,Amj,1800
POS5,s3,die,pip,Mot,Amj,90000
POS5,s3,pet,trk,Mot,Srl,3150
POS5,s3,pet,trk,Mot,Amj,1170
POS5,s3,pet,pip,Mot,Amj,36000
POS6,s3,die,trk,Mot,Amj,1800
POS6,s3,die,pip,Mot,Amj,90000
POS6,s3,pet,trk,Mot,Amj,4320
POS6,s3,pet,pip,Mot,Amj,36000
POS7,s3,die,trk,Mot,Amj,1800
POS7,s3,die,pip,Mot,Amj,90000
POS7,s3,pet,trk,Mot,Amj,4320
POS7,s3,pet,pip,Mot,Amj,36000
POS8,s3,die,trk,Mot,Amj,1800
POS8,s3,die,pip,Mot,Amj,90000
POS8,s3,pet,trk,Mot,Amj,4320
POS8,s3,pet,pip,Mot,Amj,36000
POS9,s3,die,trk,Mot,Amj,1800
POS9,s3,die,pip,Mot,Amj,90000
POS9,s3,pet,trk,Mot,Amj,4320
POS9,s3,pet,pip,Mot,Amj,36000
POS10,s3,die,trk,Mot,Amj,1800
POS10,s3,die,pip,Mot,Amj,90000
POS10,s3,pet,trk,Mot,Amj,4320
POS10,s3,pet,pip,Mot,Amj,36000
POS11,s3,die,trk,Mot,Amj,1800
POS11,s3,die,pip,Mot,Amj,90000
POS11,s3,pet,trk,Mot,Amj,6210
POS11,s3,pet,pip,Mot,Amj,36000
POS12,s3,die,trk,Mot,Amj,1800
POS12,s3,die,pip,Mot,Amj,90000
POS12,s3,pet,trk,Mot,Amj,3780
POS12,s3,pet,trk,Mot,Npj,2120
POS12,s3,pet,pip,Mot,Amj,36000
POS13,s3,die,pip,Mot,Amj,90000
POS13,s3,pet,trk,Mot,Amj,3780
POS13,s3,pet,trk,Mot,Npj,2120
POS13,s3,pet,pip,Mot,Amj,36000
POS14,s3,die,pip,Mot,Amj,90000
POS14,s3,pet,trk,Mot,Npj,2120
POS14,s3,pet,pip,Mot,Amj,36000
POS15,s3,die,pip,Mot,Amj,90000
POS15,s3,pet,pip,Mot,Amj,36000
POS16,s3,die,pip,Mot,Amj,90000
POS16,s3,pet,pip,Mot,Amj,36000
POS17,s3,die,pip,Mot,Amj,90000
POS17,s3,pet,pip,Mot,Amj,36000
POS18,s3,die,pip,Mot,Amj,90000
POS18,s3,pet,pip,Mot,Amj,36000
POS19,s3,die,pip,Mot,Amj,90000
POS19,s3,pet,pip,Mot,Amj,36000
POS20,s3,die,pip,Mot,Amj,90000
POS20,s3,pet,pip,Mot,Amj,36000
POS1,s4,die,trk,Mot,Srl,9400
POS1,s4,die,trk,Mot,Amj,5880
POS1,s4,die,pip,Mot,Amj,90000
POS1,s4,pet,trk,Mot,Srl,3300
POS1,s4,pet,trk,Mot,Amj,2940
POS1,s4,pet,pip,Mot,Amj,36000
POS2,s4,die,trk,Mot,Srl,3520
POS2,s4,die,trk,Mot,Amj,5880
POS2,s4,die,pip,Mot,Amj,90000
POS2,s4,pet,trk,Mot,Srl,3300
POS2,s4,pet,trk,Mot,Amj,2940
POS2,s4,pet,pip,Mot,Amj,36000
POS3,s4,die,trk,Mot,Srl,1920
POS3,s4,die,trk,Mot,Amj,5880
POS3,s4,die,pip,Mot,Amj,90000
POS3,s4,pet,trk,Mot,Srl,3300
POS3,s4,pet,trk,Mot,Amj,2940
POS3,s4,pet,pip,Mot,Amj,36000
POS4,s4,die,trk,Mot,Srl,1920
POS4,s4,die,trk,Mot,Amj,5880
POS4,s4,die,pip,Mot,Amj,90000
POS4,s4,pet,trk,Mot,Srl,3300
POS4,s4,pet,trk,Mot,Amj,2940
POS4,s4,pet,pip,Mot,Amj,36000
POS5,s4,die,trk,Mot,Srl,1920
POS5,s4,die,trk,Mot,Amj,5880
POS5,s4,die,pip,Mot,Amj,90000
POS5,s4,pet,trk,Mot,Amj,6240
POS5,s4,pet,pip,Mot,Amj,36000
POS6,s4,die,trk,Mot,Amj,5880
POS6,s4,die,pip,Mot,Amj,90000
POS6,s4,pet,trk,Mot,Amj,6240
POS6,s4,pet,pip,Mot,Amj,36000
POS7,s4,die,trk,Mot,Amj,5880
POS7,s4,die,pip,Mot,Amj,90000
POS7,s4,pet,trk,Mot,Amj,6240
POS7,s4,pet,pip,Mot,Amj,36000
POS8,s4,die,trk,Mot,Amj,5880
POS8,s4,die,pip,Mot,Amj,90000
POS8,s4,pet,trk,Mot,Amj,6240
POS8,s4,pet,pip,Mot,Amj,36000
POS9,s4,die,trk,Mot,Amj,5880
POS9,s4,die,pip,Mot,Amj,90000
POS9,s4,pet,trk,Mot,Amj,6240
POS9,s4,pet,pip,Mot,Amj,36000
POS10,s4,die,trk,Mot,Amj,6180
POS10,s4,die,pip,Mot,Amj,90000
POS10,s4,pet,trk,Mot,Amj,6730
POS10,s4,pet,pip,Mot,Amj,36000
POS11,s4,die,trk,Mot,Amj,5880
POS11,s4,die,pip,Mot,Amj,90000
POS11,s4,pet,trk,Mot,Amj,7260
POS11,s4,pet,trk,Mot,Npj,1541
POS11,s4,pet,pip,Mot,Amj,36000
POS12,s4,die,trk,Mot,Amj,5880
POS12,s4,die,pip,Mot,Amj,90000
POS12,s4,pet,trk,Mot,Amj,6360
POS12,s4,pet,trk,Mot,Npj,2540
POS12,s4,pet,pip,Mot,Amj,36000
POS13,s4,die,pip,Mot,Amj,90000
POS13,s4,pet,trk,Mot,Amj,6360
POS13,s4,pet,trk,Mot,Npj,2540
POS13,s4,pet,pip,Mot,Amj,36000
POS14,s4,die,pip,Mot,Amj,90000
POS14,s4,pet,trk,Mot,Npj,2540
POS14,s4,pet,pip,Mot,Amj,36000
POS15,s4,die,pip,Mot,Amj,90000
POS15,s4,pet,trk,Mot,Npj,1800
POS15,s4,pet,pip,Mot,Amj,36000
POS16,s4,die,pip,Mot,Amj,90000
POS16,s4,pet,trk,Mot,Npj,1800
POS16,s4,pet,pip,Mot,Amj,36000
POS17,s4,die,pip,Mot,Amj,90000
POS17,s4,pet,trk,Mot,Npj,1800
POS17,s4,pet,pip,Mot,Amj,36000
POS18,s4,die,pip,Mot,Amj,90000
POS18,s4,pet,trk,Mot,Npj,1800
POS18,s4,pet,pip,Mot,Amj,36000
POS19,s4,die,pip,Mot,Amj,90000
POS19,s4,pet,trk,Mot,Npj,1800
POS19,s4,pet,pip,Mot,Amj,36000
POS20,s4,die,pip,Mot,Amj,90000
POS20,s4,pet,trk,Mot,Npj,1800
POS20,s4,pet,pip,Mot,Amj,36000
POS1,s5,die,trk,Mot,Srl,9050
POS1,s5,die,trk,Mot,Amj,2310
POS1,s5,die,pip,Mot,Amj,90000
POS1,s5,pet,trk,Mot,Srl,3200
POS1,s5,pet,trk,Mot,Amj,1760
POS1,s5,pet,pip,Mot,Amj,36000
POS2,s5,die,trk,Mot,Srl,9050
POS2,s5,die,trk,Mot,Amj,2310
POS2,s5,die,pip,Mot,Amj,90000
POS2,s5,pet,trk,Mot,Srl,3200
POS2,s5,pet,trk,Mot,Amj,1760
POS2,s5,pet,pip,Mot,Amj,36000
POS3,s5,die,trk,Mot,Srl,3196
POS3,s5,die,trk,Mot,Amj,2310
POS3,s5,die,pip,Mot,Amj,90000
POS3,s5,pet,trk,Mot,Srl,3200
POS3,s5,pet,trk,Mot,Amj,1760
POS3,s5,pet,pip,Mot,Amj,36000
POS4,s5,die,trk,Mot,Srl,240
POS4,s5,die,trk,Mot,Amj,2310
POS4,s5,die,pip,Mot,Amj,90000
POS4,s5,pet,trk,Mot,Srl,3200
POS4,s5,pet,trk,Mot,Amj,1760
POS4,s5,pet,pip,Mot,Amj,36000
POS5,s5,die,trk,Mot,Srl,240
POS5,s5,die,trk,Mot,Amj,2310
POS5,s5,die,pip,Mot,Amj,90000
POS5,s5,pet,trk,Mot,Amj,4960
POS5,s5,pet,pip,Mot,Amj,36000
POS6,s5,die,trk,Mot,Amj,2310
POS6,s5,die,pip,Mot,Amj,90000
POS6,s5,pet,trk,Mot,Amj,4960
POS6,s5,pet,pip,Mot,Amj,36000
POS7,s5,die,trk,Mot,Amj,2310
POS7,s5,die,pip,Mot,Amj,90000
POS7,s5,pet,trk,Mot,Amj,4960
POS7,s5,pet,pip,Mot,Amj,36000
POS8,s5,die,trk,Mot,Amj,2310
POS8,s5,die,pip,Mot,Amj,90000
POS8,s5,pet,trk,Mot,Amj,4960
POS8,s5,pet,pip,Mot,Amj,36000
POS9,s5,die,trk,Mot,Amj,2310
POS9,s5,die,pip,Mot,Amj,90000
POS9,s5,pet,trk,Mot,Amj,4960
POS9,s5,pet,pip,Mot,Amj,36000
POS10,s5,die,trk,Mot,Amj,2310
POS10,s5,die,pip,Mot,Amj,90000
POS10,s5,pet,trk,Mot,Amj,6880
POS10,s5,pet,pip,Mot,Amj,36000
POS11,s5,die,trk,Mot,Amj,2310
POS11,s5,die,pip,Mot,Amj,90000
POS11,s5,pet,trk,Mot,Amj,6880
POS11,s5,pet,pip,Mot,Amj,36000
POS12,s5,die,trk,Mot,Amj,2310
POS12,s5,die,pip,Mot,Amj,90000
POS12,s5,pet,trk,Mot,Amj,4640
POS12,s5,pet,trk,Mot,Npj,2260
POS12,s5,pet,pip,Mot,Amj,36000
POS13,s5,die,pip,Mot,Amj,90000
POS13,s5,pet,trk,Mot,Amj,3940
POS13,s5,pet,trk,Mot,Npj,2260
POS13,s5,pet,pip,Mot,Amj,36000
POS14,s5,die,pip,Mot,Amj,90000
POS14,s5,pet,trk,Mot,Npj,2100
POS14,s5,pet,pip,Mot,Amj,36000
POS15,s5,die,pip,Mot,Amj,90000
POS15,s5,pet,pip,Mot,Amj,36000
POS16,s5,die,pip,Mot,Amj,90000
POS16,s5,pet,pip,Mot,Amj,36000
POS17,s5,die,pip,Mot,Amj,90000
POS17,s5,pet,pip,Mot,Amj,36000
POS18,s5,die,pip,Mot,Amj,90000
POS18,s5,pet,pip,Mot,Amj,36000
POS19,s5,die,pip,Mot,Amj,90000
POS19,s5,pet,pip,Mot,Amj,36000
POS20,s5,die,pip,Mot,Amj,90000
POS20,s5,pet,pip,Mot,Amj,36000
POS1,s6,die,trk,Mot,Srl,7440
POS1,s6,die,pip,Mot,Amj,90000
POS1,s6,pet,trk,Mot,Srl,3040
POS1,s6,pet,pip,Mot,Amj,36000
POS2,s6,die,trk,Mot,Srl,7440
POS2,s6,die,pip,Mot,Amj,90000
POS2,s6,pet,trk,Mot,Srl,3040
POS2,s6,pet,pip,Mot,Amj,36000
POS3,s6,die,trk,Mot,Srl,7440
POS3,s6,die,pip,Mot,Amj,90000
POS3,s6,pet,trk,Mot,Srl,3040
POS3,s6,pet,pip,Mot,Amj,36000
POS4,s6,die,pip,Mot,Amj,90000
POS4,s6,pet,trk,Mot,Srl,3040
POS4,s6,pet,pip,Mot,Amj,36000
POS5,s6,die,pip,Mot,Amj,90000
POS5,s6,pet,trk,Mot,Srl,3040
POS5,s6,pet,pip,Mot,Amj,36000
POS6,s6,die,pip,Mot,Amj,90000
POS6,s6,pet,trk,Mot,Amj,3040
POS6,s6,pet,pip,Mot,Amj,36000
POS7,s6,die,pip,Mot,Amj,90000
POS7,s6,pet,trk,Mot,Amj,3040
POS7,s6,pet,pip,Mot,Amj,36000
POS8,s6,die,pip,Mot,Amj,90000
POS8,s6,pet,trk,Mot,Amj,3040
POS8,s6,pet,pip,Mot,Amj,36000
POS9,s6,die,pip,Mot,Amj,90000
POS9,s6,pet,trk,Mot,Amj,3040
POS9,s6,pet,pip,Mot,Amj,36000
POS10,s6,die,pip,Mot,Amj,90000
POS10,s6,pet,trk,Mot,Amj,3040
POS10,s6,pet,pip,Mot,Amj,36000
POS11,s6,die,pip,Mot,Amj,90000
POS11,s6,pet,trk,Mot,Amj,4870
POS11,s6,pet,pip,Mot,Amj,36000
POS12,s6,die,pip,Mot,Amj,90000
POS12,s6,pet,trk,Mot,Amj,2060
POS12,s6,pet,trk,Mot,Npj,1840
POS12,s6,pet,pip,Mot,Amj,36000
POS13,s6,die,pip,Mot,Amj,90000
POS13,s6,pet,trk,Mot,Amj,2060
POS13,s6,pet,trk,Mot,Npj,1840
POS13,s6,pet,pip,Mot,Amj,36000
POS14,s6,die,pip,Mot,Amj,90000
POS14,s6,pet,trk,Mot,Npj,1696
POS14,s6,pet,pip,Mot,Amj,36000
POS15,s6,die,pip,Mot,Amj,90000
POS15,s6,pet,pip,Mot,Amj,36000
POS16,s6,die,pip,Mot,Amj,90000
POS16,s6,pet,pip,Mot,Amj,36000
POS17,s6,die,pip,Mot,Amj,90000
POS17,s6,pet,pip,Mot,Amj,36000
POS18,s6,die,pip,Mot,Amj,90000
POS18,s6,pet,pip,Mot,Amj,36000
POS19,s6,die,pip,Mot,Amj,90000
POS19,s6,pet,pip,Mot,Amj,36000
POS20,s6,die,pip,Mot,Amj,90000
POS20,s6,pet,pip,Mot,Amj,36000
POS1,s7,die,trk,Mot,Srl,9000
POS1,s7,die,trk,Mot,Amj,1800
POS1,s7,die,pip,Mot,Amj,90000
POS1,s7,pet,trk,Mot,Srl,3150
POS1,s7,pet,trk,Mot,Amj,1170
POS1,s7,pet,pip,Mot,Amj,36000
POS2,s7,die,trk,Mot,Srl,9000
POS2,s7,die,trk,Mot,Amj,1800
POS2,s7,die,pip,Mot,Amj,90000
POS2,s7,pet,trk,Mot,Srl,3150
POS2,s7,pet,trk,Mot,Amj,1170
POS2,s7,pet,pip,Mot,Amj,36000
POS3,s7,die,trk,Mot,Srl,9000
POS3,s7,die,trk,Mot,Amj,1800
POS3,s7,die,pip,Mot,Amj,90000
POS3,s7,pet,trk,Mot,Srl,3150
POS3,s7,pet,trk,Mot,Amj,1170
POS3,s7,pet,pip,Mot,Amj,36000
POS4,s7,die,trk,Mot,Srl,9000
POS4,s7,die,trk,Mot,Amj,1800
POS4,s7,die,pip,Mot,Amj,90000
POS4,s7,pet,trk,Mot,Srl,3150
POS4,s7,pet,trk,Mot,Amj,1170
POS4,s7,pet,pip,Mot,Amj,36000
POS5,s7,die,trk,Mot,Amj,1800
POS5,s7,die,pip,Mot,Amj,90000
POS5,s7,pet,trk,Mot,Srl,3150
POS5,s7,pet,trk,Mot,Amj,1170
POS5,s7,pet,pip,Mot,Amj,36000
POS6,s7,die,trk,Mot,Amj,1800
POS6,s7,die,pip,Mot,Amj,90000
POS6,s7,pet,trk,Mot,Amj,4320
POS6,s7,pet,pip,Mot,Amj,36000
POS7,s7,die,trk,Mot,Amj,1800
POS7,s7,die,pip,Mot,Amj,90000
POS7,s7,pet,trk,Mot,Amj,4320
POS7,s7,pet,pip,Mot,Amj,36000
POS8,s7,die,trk,Mot,Amj,1800
POS8,s7,die,pip,Mot,Amj,90000
POS8,s7,pet,trk,Mot,Amj,4320
POS8,s7,pet,pip,Mot,Amj,36000
POS9,s7,die,trk,Mot,Amj,1800
POS9,s7,die,pip,Mot,Amj,90000
POS9,s7,pet,trk,Mot,Amj,4320
POS9,s7,pet,pip,Mot,Amj,36000
POS10,s7,die,trk,Mot,Amj,1800
POS10,s7,die,pip,Mot,Amj,90000
POS10,s7,pet,trk,Mot,Amj,4320
POS10,s7,pet,pip,Mot,Amj,36000
POS11,s7,die,trk,Mot,Amj,1800
POS11,s7,die,pip,Mot,Amj,90000
POS11,s7,pet,trk,Mot,Amj,6210
POS11,s7,pet,pip,Mot,Amj,36000
POS12,s7,die,trk,Mot,Amj,1800
POS12,s7,die,pip,Mot,Amj,90000
POS12,s7,pet,trk,Mot,Amj,3780
POS12,s7,pet,trk,Mot,Npj,2120
POS12,s7,pet,pip,Mot,Amj,36000
POS13,s7,die,pip,Mot,Amj,90000
POS13,s7,pet,trk,Mot,Amj,3780
POS13,s7,pet,trk,Mot,Npj,2120
POS13,s7,pet,pip,Mot,Amj,36000
POS14,s7,die,pip,Mot,Amj,90000
POS14,s7,pet,trk,Mot,Npj,2120
POS14,s7,pet,pip,Mot,Amj,36000
POS15,s7,die,pip,Mot,Amj,90000
POS15,s7,pet,pip,Mot,Amj,36000
POS16,s7,die,pip,Mot,Amj,90000
POS16,s7,pet,pip,Mot,Amj,36000
POS17,s7,die,pip,Mot,Amj,90000
POS17,s7,pet,pip,Mot,Amj,36000
POS18,s7,die,pip,Mot,Amj,90000
POS18,s7,pet,pip,Mot,Amj,36000
POS19,s7,die,pip,Mot,Amj,90000
POS19,s7,pet,pip,Mot,Amj,36000
POS20,s7,die,pip,Mot,Amj,90000
POS20,s7,pet,pip,Mot,Amj,36000
POS1,s8,die,trk,Mot,Srl,7440
POS1,s8,die,pip,Mot,Amj,90000
POS1,s8,pet,trk,Mot,Srl,3040
POS1,s8,pet,pip,Mot,Amj,36000
POS2,s8,die,trk,Mot,Srl,7440
POS2,s8,die,pip,Mot,Amj,90000
POS2,s8,pet,trk,Mot,Srl,3040
POS2,s8,pet,pip,Mot,Amj,36000
POS3,s8,die,trk,Mot,Srl,7440
POS3,s8,die,pip,Mot,Amj,90000
POS3,s8,pet,trk,Mot,Srl,3040
POS3,s8,pet,pip,Mot,Amj,36000
POS4,s8,die,pip,Mot,Amj,90000
POS4,s8,pet,trk,Mot,Srl,3040
POS4,s8,pet,pip,Mot,Amj,36000
POS5,s8,die,pip,Mot,Amj,90000
POS5,s8,pet,trk,Mot,Srl,252
POS5,s8,pet,trk,Mot,Amj,2788
POS5,s8,pet,pip,Mot,Amj,36000
POS6,s8,die,pip,Mot,Amj,90000
POS6,s8,pet,trk,Mot,Amj,3040
POS6,s8,pet,pip,Mot,Amj,36000
POS7,s8,die,pip,Mot,Amj,90000
POS7,s8,pet,trk,Mot,Amj,3040
POS7,s8,pet,pip,Mot,Amj,36000
POS8,s8,die,pip,Mot,Amj,90000
POS8,s8,pet,trk,Mot,Amj,3040
POS8,s8,pet,pip,Mot,Amj,36000
POS9,s8,die,pip,Mot,Amj,90000
POS9,s8,pet,trk,Mot,Amj,3040
POS9,s8,pet,pip,Mot,Amj,36000
POS10,s8,die,pip,Mot,Amj,90000
POS10,s8,pet,trk,Mot,Amj,3040
POS10,s8,pet,pip,Mot,Amj,36000
POS11,s8,die,pip,Mot,Amj,90000
POS11,s8,pet,trk,Mot,Amj,4870
POS11,s8,pet,pip,Mot,Amj,36000
POS12,s8,die,pip,Mot,Amj,90000
POS12,s8,pet,trk,Mot,Amj,2060
POS12,s8,pet,trk,Mot,Npj,1840
POS12,s8,pet,pip,Mot,Amj,36000
POS13,s8,die,pip,Mot,Amj,90000
POS13,s8,pet,trk,Mot,Amj,2060
POS13,s8,pet,trk,Mot,Npj,1840
POS13,s8,pet,pip,Mot,Amj,36000
POS14,s8,die,pip,Mot,Amj,90000
POS14,s8,pet,pip,Mot,Amj,36000
POS15,s8,die,pip,Mot,Amj,90000
POS15,s8,pet,pip,Mot,Amj,36000
POS16,s8,die,pip,Mot,Amj,90000
POS16,s8,pet,pip,Mot,Amj,36000
POS17,s8,die,pip,Mot,Amj,90000
POS17,s8,pet,pip,Mot,Amj,36000
POS18,s8,die,pip,Mot,Amj,90000
POS18,s8,pet,pip,Mot,Amj,36000
POS19,s8,die,pip,Mot,Amj,90000
POS19,s8,pet,pip,Mot,Amj,36000
POS20,s8,die,pip,Mot,Amj,90000
POS20,s8,pet,pip,Mot,Amj,36000
POS1,s9,die,trk,Mot,Srl,3520
POS1,s9,die,pip,Mot,Amj,90000
POS1,s9,pet,trk,Mot,Srl,1760
POS1,s9,pet,pip,Mot,Amj,36000
POS2,s9,die,trk,Mot,Srl,3520
POS2,s9,die,pip,Mot,Amj,90000
POS2,s9,pet,trk,Mot,Srl,1760
POS2,s9,pet,pip,Mot,Amj,36000
POS3,s9,die,pip,Mot,Amj,90000
POS3,s9,pet,trk,Mot,Srl,1760
POS3,s9,pet,pip,Mot,Amj,36000
POS4,s9,die,pip,Mot,Amj,90000
POS4,s9,pet,trk,Mot,Srl,1760
POS4,s9,pet,pip,Mot,Amj,36000
POS5,s9,die,pip,Mot,Amj,90000
POS5,s9,pet,trk,Mot,Srl,1760
POS5,s9,pet,pip,Mot,Amj,36000
POS6,s9,die,pip,Mot,Amj,90000
POS6,s9,pet,trk,Mot,Amj,1760
POS6,s9,pet,pip,Mot,Amj,36000
POS7,s9,die,pip,Mot,Amj,90000
POS7,s9,pet,trk,Mot,Amj,1760
POS7,s9,pet,pip,Mot,Amj,36000
POS8,s9,die,pip,Mot,Amj,90000
POS8,s9,pet,trk,Mot,Amj,1760
POS8,s9,pet,pip,Mot,Amj,36000
POS9,s9,die,pip,Mot,Amj,90000
POS9,s9,pet,trk,Mot,Amj,1760
POS9,s9,pet,pip,Mot,Amj,36000
POS10,s9,die,pip,Mot,Amj,90000
POS10,s9,pet,trk,Mot,Amj,1760
POS10,s9,pet,pip,Mot,Amj,36000
POS11,s9,die,pip,Mot,Amj,90000
POS11,s9,pet,trk,Mot,Amj,3530
POS11,s9,pet,pip,Mot,Amj,36000
POS12,s9,die,pip,Mot,Amj,90000
POS12,s9,pet,trk,Mot,Amj,340
POS12,s9,pet,trk,Mot,Npj,1560
POS12,s9,pet,pip,Mot,Amj,36000
POS13,s9,die,pip,Mot,Amj,90000
POS13,s9,pet,trk,Mot,Amj,340
POS13,s9,pet,trk,Mot,Npj,1560
POS13,s9,pet,pip,Mot,Amj,36000
POS14,s9,die,pip,Mot,Amj,90000
POS14,s9,pet,trk,Mot,Npj,1560
POS14,s9,pet,pip,Mot,Amj,36000
POS15,s9,die,pip,Mot,Amj,90000
POS15,s9,pet,pip,Mot,Amj,36000
POS16,s9,die,pip,Mot,Amj,90000
POS16,s9,pet,pip,Mot,Amj,36000
POS17,s9,die,pip,Mot,Amj,90000
POS17,s9,pet,pip,Mot,Amj,36000
POS18,s9,die,pip,Mot,Amj,90000
POS18,s9,pet,pip,Mot,Amj,36000
POS19,s9,die,pip,Mot,Amj,90000
POS19,s9,pet,pip,Mot,Amj,36000
POS20,s9,die,pip,Mot,Amj,90000
POS20,s9,pet,pip,Mot,Amj,36000
POS1,s1,die,pip,Slg,Chr,37050
POS1,s1,pet,pip,Slg,Chr,13110
POS2,s1,die,pip,Slg,Chr,37050
POS2,s1,pet,pip,Slg,Chr,13110
POS3,s1,die,pip,Slg,Chr,37050
POS3,s1,pet,pip,Slg,Chr,13110
POS4,s1,die,pip,Slg,Chr,42315
POS4,s1,pet,pip,Slg,Chr,13110
POS5,s1,die,pip,Slg,Chr,43200
POS5,s1,pet,pip,Slg,Chr,13110
POS6,s1,die,pip,Slg,Chr,43200
POS6,s1,pet,pip,Slg,Chr,13110
POS7,s1,die,pip,Slg,Chr,43200
POS7,s1,pet,pip,Slg,Chr,13110
POS8,s1,die,pip,Slg,Chr,43200
POS8,s1,pet,pip,Slg,Chr,13110
POS9,s1,die,trk,Slg,Brt,3334
POS9,s1,die,pip,Slg,Chr,43200
POS9,s1,pet,pip,Slg,Chr,13110
POS10,s1,die,trk,Slg,Brt,3600
POS10,s1,die,pip,Slg,Chr,43200
POS10,s1,pet,pip,Slg,Chr,13880
POS11,s1,die,trk,Slg,Brt,3600
POS11,s1,die,pip,Slg,Chr,43200
POS11,s1,pet,trk,Slg,Brt,1550
POS11,s1,pet,pip,Slg,Chr,14400
POS12,s1,die,trk,Slg,Brt,3600
POS12,s1,die,pip,Slg,Chr,43200
POS12,s1,pet,trk,Slg,Brt,1350
POS12,s1,pet,trk,Slg,Bhw,200
POS12,s1,pet,pip,Slg,Chr,14400
POS13,s1,die,trk,Slg,Brt,3600
POS13,s1,die,trk,Slg,Ktm,1650
POS13,s1,die,trk,Slg,Pkr,7800
POS13,s1,die,pip,Slg,Chr,43200
POS13,s1,pet,trk,Slg,Brt,1350
POS13,s1,pet,trk,Slg,Bhw,200
POS13,s1,pet,pip,Slg,Chr,14400
POS14,s1,die,trk,Slg,Brt,3600
POS14,s1,die,trk,Slg,Ktm,9450
POS14,s1,die,pip,Slg,Chr,43200
POS14,s1,pet,trk,Slg,Brt,1350
POS14,s1,pet,trk,Slg,Amj,5550
POS14,s1,pet,trk,Slg,Bhw,200
POS14,s1,pet,pip,Slg,Chr,14400
POS15,s1,die,trk,Slg,Brt,3600
POS15,s1,die,trk,Slg,Ktm,11650
POS15,s1,die,pip,Slg,Chr,43200
POS15,s1,pet,trk,Slg,Srl,2640
POS15,s1,pet,trk,Slg,Amj,4260
POS15,s1,pet,trk,Slg,Bhw,200
POS15,s1,pet,pip,Slg,Chr,14400
POS16,s1,die,trk,Slg,Brt,3600
POS16,s1,die,trk,Slg,Ktm,11650
POS16,s1,die,pip,Slg,Chr,43200
POS16,s1,pet,trk,Slg,Srl,2640
POS16,s1,pet,trk,Slg,Amj,4260
POS16,s1,pet,trk,Slg,Bhw,200
POS16,s1,pet,pip,Slg,Chr,14400
POS17,s1,die,trk,Slg,Brt,3600
POS17,s1,die,trk,Slg,Ktm,14900
POS17,s1,die,pip,Slg,Chr,43200
POS17,s1,pet,trk,Slg,Srl,2640
POS17,s1,pet,trk,Slg,Amj,4260
POS17,s1,pet,trk,Slg,Bhw,200
POS17,s1,pet,pip,Slg,Chr,14400
POS18,s1,die,trk,Slg,Brt,3600
POS18,s1,die,trk,Slg,Ktm,7100
POS18,s1,die,trk,Slg,Pkr,7800
POS18,s1,die,pip,Slg,Chr,43200
POS18,s1,pet,trk,Slg,Srl,2640
POS18,s1,pet,trk,Slg,Amj,4260
POS18,s1,pet,trk,Slg,Bhw,200
POS18,s1,pet,pip,Slg,Chr,14400
POS19,s1,die,trk,Slg,Ktm,15550
POS19,s1,die,trk,Slg,Pkr,2950
POS19,s1,die,pip,Slg,Chr,43200
POS19,s1,pet,trk,Slg,Brt,4260
POS19,s1,pet,trk,Slg,Srl,2640
POS19,s1,pet,trk,Slg,Bhw,200
POS19,s1,pet,pip,Slg,Chr,14400
POS20,s1,die,trk,Slg,Ktm,18500
POS20,s1,die,pip,Slg,Chr,43200
POS20,s1,pet,trk,Slg,Brt,230
POS20,s1,pet,trk,Slg,Ctw,2640
POS20,s1,pet,trk,Slg,Bhw,4230
POS20,s1,pet,pip,Slg,Chr,14400
POS1,s2,die,pip,Slg,Chr,35720
POS1,s2,pet,pip,Slg,Chr,12540
POS2,s2,die,pip,Slg,Chr,43200
POS2,s2,pet,pip,Slg,Chr,12540
POS3,s2,die,pip,Slg,Chr,43200
POS3,s2,pet,pip,Slg,Chr,12540
POS4,s2,die,pip,Slg,Chr,43200
POS4,s2,pet,pip,Slg,Chr,12540
POS5,s2,die,pip,Slg,Chr,43200
POS5,s2,pet,pip,Slg,Chr,12540
